id,title,title_japanese,type,source,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,rating,duration,year,season,genres,studios,image_url,synopsis
199,Sen to Chihiro no Kamikakushi,千と千尋の神隠し,Movie,Original,1,Finished Airing,2001-07-20T00:00:00+00:00,,8.77,1419341,45,45,2038861,35209,PG - Children,2 hr 4 min,,,"Adventure, Award Winning, Fantasy",Studio Ghibli,https://cdn.myanimelist.net/images/anime/6/79597.jpg,"Stubborn, spoiled, and naïve, 10-year-old Chihiro Ogino is less than pleased when she and her parents discover an abandoned amusement park on the way to their new house. Cautiously venturing inside, she realizes that there is more to this place than meets the eye, as strange things begin to happen once dusk falls. Ghostly apparitions and food that turns her parents into pigs are just the start—Chihiro has unwittingly crossed over into the spirit world. Now trapped, she must summon the courage to"
200,Tenshi na Konamaiki,天使な小生意気,TV,Manga,50,Finished Airing,2002-04-07T00:00:00+00:00,2003-03-30T00:00:00+00:00,7.43,10528,2490,4658,30812,156,PG-13 - Teens 13 or older,24 min per ep,2002,spring,"Comedy, Romance",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1644/131230.jpg,Megumi-chan is a girl with a secret past. She used to be a boy until she met a person she thought was a magic user. This person gave him/her a magical book from which a genie appears to grant one wish when blood is applied to it. Megumi made the wish to be a man in a man's body but the genie has a twist: he grants wishes backwards so he turns Megumi-kun aged 9 to Megumi-chan. Years pass and Megumi enters High School where she immediately beats up the school bully who of course falls in love with
201,Video Girl Ai,電影少女 VIDEO・GIRL・AI,OVA,Manga,6,Finished Airing,1992-03-27T00:00:00+00:00,1992-08-28T00:00:00+00:00,7.21,14419,3664,4406,34688,153,R+ - Mild Nudity,29 min per ep,,,"Comedy, Drama, Romance, Ecchi",Production I.G,https://cdn.myanimelist.net/images/anime/2/22130.jpg,"After a crushing rejection, the heartbroken Youta Moteuchi trudges home. On his way, a dimly lit video store catches his eye, and he ends up purchasing a ""video girl"" tape meant to ease the hearts of lonely men. However, when he tries to play it in his broken VCR, a beautiful girl leaps out of his TV and lands on his bed. Calling herself Ai Amano, she looks like a golden opportunity for Youta to finally experience true love—that is, until her personality, now troubling thanks to the broken VCR, "
202,Wolf's Rain,ウルフズレイン,TV,Original,26,Finished Airing,2003-01-07T00:00:00+00:00,2003-07-29T00:00:00+00:00,7.79,138952,1189,782,354755,5998,PG-13 - Teens 13 or older,23 min per ep,2003,winter,"Action, Adventure, Drama, Fantasy, Mystery",Bones,https://cdn.myanimelist.net/images/anime/5/59403.jpg,"In a dying world, there exists an ancient legend: when the world ends, the gateway to paradise will be opened. This utopia is the sole salvation for the remnants of life in this barren land, but the legend also dictates that only wolves can find their way to this mythical realm. Though long thought to be extinct, wolves still exist and live amongst humans, disguising themselves through elaborate illusions. 

A lone wolf named Kiba finds himself drawn by an intoxicating scent to Freeze City, an i"
203,Words Worth,ワーズ・ワース,OVA,Visual novel,5,Finished Airing,1999-08-25T00:00:00+00:00,2000-11-25T00:00:00+00:00,6.77,3933,,7364,9865,39,Rx - Hentai,28 min per ep,,,"Adventure, Fantasy, Hentai",Arms,https://cdn.myanimelist.net/images/anime/12/6030.jpg,"The legend has survived for generation. The Words Worth tablet, which will unlock the secrets of the Universe for the one who can decipher it, has been shattered. The warring tribes of Light and Shadow blame each other, and their accusations lead to all out war!

Astral, the undisciplined heir to the throne of the Shadow Forces, lusts for his bride-to-be, Sharon. But Sharon, an accomplished warrior herself, feels her body drawn toward Caesar, the Shadow Tribe`s bravest swordsman.

Sharon battles"
204,Yumeria,ゆめりあ,TV,Visual novel,12,Finished Airing,2004-01-09T00:00:00+00:00,2004-03-26T00:00:00+00:00,6.07,13261,10473,4706,29987,35,PG-13 - Teens 13 or older,24 min per ep,2004,winter,"Action, Comedy, Ecchi",Studio Deen,https://cdn.myanimelist.net/images/anime/1135/128536.jpg,"On his 16th birthday, Tomokazu Mikuri had a realistic dream where he sees a girl battling a giant floating monstrosity. When he wakes up, he is surprised that the girl is actually sleeping next to him... Whenever he sleeps from now on, he ends up back at the dream world, and more and more people that he knows keep showing up there too. He finds out from a mysterious masked woman in the dream world named Silk that they are fighting against one named Faydoom, and he is the one who provides the pow"
205,Samurai Champloo,サムライチャンプルー,TV,Original,26,Finished Airing,2004-05-20T00:00:00+00:00,2005-03-19T00:00:00+00:00,8.52,689394,153,112,1358315,41431,R - 17+ (violence & profanity),24 min per ep,2004,spring,"Action, Adventure, Comedy",Manglobe,https://cdn.myanimelist.net/images/anime/1370/135212.jpg,"Fuu Kasumi is a young and clumsy waitress who spends her days peacefully working in a small teahouse. That is, until she accidentally spills a drink all over one of her customers! With a group of samurai now incessantly harassing her, Fuu desperately calls upon another samurai in the shop, Mugen, who quickly defeats them with his wild fighting technique, utilizing movements reminiscent to that of breakdancing. Unfortunately, Mugen decides to pick a fight with the unwilling ronin Jin, who wields "
206,Lodoss-tou Senki: Eiyuu Kishi Den,ロードス島戦記　英雄騎士伝,TV,Novel,27,Finished Airing,1998-04-01T00:00:00+00:00,1998-09-30T00:00:00+00:00,7.14,12873,4056,4078,40586,150,PG-13 - Teens 13 or older,23 min per ep,1998,spring,"Action, Adventure, Drama, Fantasy, Romance",AIC,https://cdn.myanimelist.net/images/anime/1065/92495.jpg,"Five years after the death of the Emperor of Marmo in the War of Heroes, Parn is now the Free Knight of Lodoss, he and his old allies now famous through the land. However, the Emperor's right-hand man, Ashram, seeks the scepter of domination to re-unify Lodoss under his former leader's banner. Meanwhile, beyond his attempts at conquest lies a more sinister force beginning to set the stage for the resurrection of the goddess of death and destruction...

(Source: ANN)"
207,Lodoss-tou Senki,ロードス島戦記,OVA,Light novel,13,Finished Airing,1990-06-30T00:00:00+00:00,1991-11-23T00:00:00+00:00,7.33,30826,2936,2447,98032,845,R - 17+ (violence & profanity),24 min per ep,,,"Action, Adventure, Fantasy",Madhouse,https://cdn.myanimelist.net/images/anime/1644/92493.jpg,"Alongside new and old allies, Parn saves his village from the ruthless attacks of a goblin tribe. Following their victory, Parn, his priest friend Etoh, the elf Deedlit, the dwarf Ghim, and the magician Slayn set out on a journey together to investigate the evil that has started to haunt the island of Lodoss. The party engages suspicious demonic creatures but gets arrested by the soldiers of a fortified city. Although Parn and his friends are quickly released, they cannot stop Ashram—a powerful "
208,R.O.D: Read or Die,R.O.D リード・オア・ダイ,OVA,Light novel,3,Finished Airing,2001-05-23T00:00:00+00:00,2002-02-06T00:00:00+00:00,7.61,36037,1730,2840,76961,371,PG-13 - Teens 13 or older,31 min per ep,,,"Action, Adventure, Mystery, Sci-Fi",Studio Deen,https://cdn.myanimelist.net/images/anime/1824/98849.jpg,"Yomiko Readman is a lovable, near-sighted bibliomaniac working as a substitute teacher at a Japanese high school. Her real identity, however, is that of a secret agent for the British Library Special Operations Division. Her codename: ""The Paper."" The moniker denotes her supernatural ability to freely manipulate paper into any object she can imagine, including tools and weapons in her fight against the powerful and self-serving IJIN (Great Historical Figure) Army! Along with her partner, the eni"
209,R.O.D: The TV,アール・オー・ディー ザ・ティーヴィー,TV,Manga,26,Finished Airing,2003-09-01T00:00:00+00:00,2004-03-16T00:00:00+00:00,7.53,30384,2035,2890,74889,451,R+ - Mild Nudity,25 min per ep,2003,fall,"Action, Adventure, Comedy, Drama, Sci-Fi",J.C.Staff,https://cdn.myanimelist.net/images/anime/3/73350.jpg,"Anita King, Maggie Mui, and Michelle Cheung are the Paper Sisters. They run the Three Sisters Detective Agency in Hong Kong which is dedicated to solving cases involving books. They are hired as local guides for Nenene Sumiregawa, a Japanese novelist who has been struggling with writer's block following the disappearance of her longtime friend, Yomiko Readman. The sisters are all Paper Masters—individuals with the power to control paper—and with their abilities, they save Nenene from the dangero"
210,Ranma ½,らんま1/2,TV,Manga,161,Finished Airing,1989-04-15T00:00:00+00:00,1992-09-25T00:00:00+00:00,7.78,132190,1214,992,285227,4730,R+ - Mild Nudity,24 min per ep,1989,spring,"Action, Comedy, Romance, Ecchi",Studio Deen,https://cdn.myanimelist.net/images/anime/13/6441.jpg,"Ranma Saotome is a top-class martial artist and prodigy at the Saotome ""Anything-Goes"" school of martial arts. While training in China, he and his father meet a terrible fate when they accidentally fall into a cursed spring. Now, Ranma is cursed to turn into a girl when splashed with cold water, and only hot water can turn him back into a boy.

Things are only complicated further when Ranma discovers that his father has arranged for him to marry one of Soun Tendo's three daughters in order to se"
211,Pure Mail,ピュアメール,OVA,Visual novel,2,Finished Airing,2001-09-25T00:00:00+00:00,2001-12-21T00:00:00+00:00,6.18,1592,,10124,4254,11,Rx - Hentai,29 min per ep,,,Hentai,Datama Film,https://cdn.myanimelist.net/images/anime/1518/112232.jpg,"Episode 1:
""There is no need for relationships"". Kei Ogata carried with him a trying, sad past. His only joy in life was chatting and mailing as a different person on the internet. One day he met a kind gentle girl on the net named Eve became friends with her. As time passed, they began sharing a strong bond of friendship. Then the other day, Kei began suspecting classmate Midori was Eve... 

Episode 2:
The Summer Festival has past. Kei struggles with his own past, trying not to become the monst"
212,Project A-Ko,プロジェクトＡ子,Movie,Original,1,Finished Airing,1986-06-21T00:00:00+00:00,,6.9,10270,5303,4996,25852,165,PG-13 - Teens 13 or older,1 hr 23 min,,,"Adventure, Comedy, Sci-Fi",APPP,https://cdn.myanimelist.net/images/anime/2/58391.jpg,"Sixteen years after its destruction by a meteor, Graviton City has been rebuilt into a futuristic metropolis. However, this is of little concern to superpowered high school student Eiko Magami, who only cares about her best friend Shiiko Kotobuki and arriving at school on time. Unfortunately, the incredibly intelligent Biko Daitokuji intends to befriend Shiiko, taking Eiko's place as the Shiiko's best friend using any means she can.

Biko decides that, to accomplish this, she must defeat Eiko in"
213,Pia Carrot e Youkoso!!,Piaキャロットへようこそ!!,OVA,Visual novel,3,Finished Airing,1997-10-24T00:00:00+00:00,1998-04-24T00:00:00+00:00,6.11,1554,,10036,4370,4,Rx - Hentai,27 min per ep,,,"Comedy, Hentai",Triple X,https://cdn.myanimelist.net/images/anime/1111/116093.jpg,"Yusuke Kinoshita is forced by his father to work at his restaurant Pia Carrot all summer due to his bad grades in school. What first seems to be a boring job becomes a memorable experience due to his interactions with his co-workers and his boss. 

(Source: ANN)"
214,Pia Carrot e Youkoso!! 2,Piaキャロットへようこそ!! 2,OVA,Visual novel,3,Finished Airing,1998-10-23T00:00:00+00:00,1999-04-23T00:00:00+00:00,6.31,1167,,11226,3088,3,Rx - Hentai,28 min per ep,,,"Comedy, Hentai",Triple X,https://cdn.myanimelist.net/images/anime/1610/116094.jpg,"Yusuke (from the first Pia Carrot series) returns as the manager with a whole new cast. So the new male lead is Maeda Koji. Despite being late after an ""accident,"" Koji manages to get the job as the Carrot's waiter because he's very persistent. Included within the set are Azusa (the female lead who hates Koji for his perversion), Ryoko (the manager who's sweet on Koji by working him very hard), Aoi (the token alcoholic), Jun (the secret-hiding waitor), and Mina (Azusa's cute little sister). Pia "
